station_token,horizon_d,event_era,is_weekend,missing_count,q_1d_bin,q_mean_7d_bin,q_std_7d_bin,q_mean_30d_bin,q_std_30d_bin,q_min_30d_bin,q_max_30d_bin,logq_1d_bin,dlogq_1d_bin,abs_dlogq_mean7_bin,flashiness_7d_bin,q_missing_30d_bin,month_bin,dayofyear_bin,slice_lowflow,target_rapid_surge_next,row_id
44451e6362f6,3,2,0,0,3,3,4,3,3,3,3,3,1,11,11,1,9,9,1,0,263751745644129234
043b694d9c5e,7,1,0,0,3,3,3,3,5,4,5,3,10,10,10,1,4,4,0,0,263768036154606863
88c5daebbe7a,7,1,0,0,5,6,3,6,3,7,5,5,1,6,6,1,11,11,0,0,263768791564485049
b64df5bf243d,7,1,0,0,1,1,1,1,1,2,1,1,6,1,1,1,11,10,0,0,263773109018936303
ecaee3d1008f,3,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,7,7,1,0,263773358333038571
ec691497ec28,3,2,0,0,8,8,7,8,7,8,8,8,3,3,3,1,9,9,0,1,263780201684661811
df7628a2379b,3,0,0,0,1,0,1,1,2,1,2,1,6,1,1,1,6,6,1,0,263781532156209605
44451e6362f6,3,0,0,0,5,5,6,4,4,4,5,5,10,10,10,1,3,3,0,0,263787461737448906
406ae854b991,3,2,0,0,1,0,1,0,0,1,0,1,7,1,1,1,11,11,0,0,263792363921181475
89606b98d91b,3,1,0,0,8,8,7,8,7,9,8,8,3,2,2,1,6,6,1,0,263792732059806716
56c9efc58838,3,2,0,0,7,7,7,7,7,8,7,7,3,2,2,1,11,10,1,0,263808418549301508
1ef64aab5c17,7,1,0,0,10,10,10,10,8,10,9,10,5,4,4,1,3,3,0,0,263809225302950485
ecaee3d1008f,3,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,11,10,1,0,263824755376309551
ec691497ec28,7,1,1,0,8,8,7,8,7,9,7,8,7,2,2,1,7,7,0,0,263827579846087050
95b9d4fe1271,7,1,1,0,7,6,8,3,7,3,6,7,4,10,6,1,8,8,0,0,263828137554089362
de2e1a39a06a,7,1,0,0,9,10,11,8,10,7,10,9,1,10,9,1,11,11,0,0,263835340232346614
b64df5bf243d,3,2,0,0,2,1,2,1,1,2,1,2,8,3,3,1,1,1,0,0,263843773103763022
4e9a08ea6a04,7,1,0,0,4,4,4,4,4,5,4,4,8,9,10,1,7,7,0,0,263864536489999289
25827051ce85,3,1,0,0,11,11,11,11,11,11,11,11,2,7,7,1,11,10,0,0,263866641182876068
ec691497ec28,7,1,0,0,7,7,5,7,6,8,7,7,7,1,1,1,11,11,1,1,263872550411496510
de2e1a39a06a,3,1,0,0,7,7,8,7,10,7,10,7,2,6,6,1,11,10,0,0,263894345638296075
ae58d21b0db5,7,2,0,0,5,5,3,4,4,4,3,5,4,8,7,1,11,10,0,0,263897601680455007
d2a09753fb88,7,1,0,0,5,4,6,2,4,1,5,5,0,10,9,1,2,2,1,0,263905830727104060
44c3d411b9d0,3,1,0,0,3,2,2,2,3,1,2,3,10,4,3,1,8,8,0,0,263923999571116865
bed96b6743fa,3,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,9,9,1,0,263927731397896655
44451e6362f6,3,1,0,0,4,4,3,4,3,4,4,4,10,9,8,1,3,3,1,0,263928538824260477
4e9a08ea6a04,7,1,0,0,3,3,3,3,2,4,2,3,0,8,9,1,11,10,1,0,263928740793794432
7b281033e46b,3,2,1,0,8,8,8,8,8,9,8,8,8,5,6,1,6,6,1,0,263929429960963054
54bdd761dc96,7,1,0,0,1,0,1,0,0,1,0,1,6,1,1,1,7,7,1,0,263955459254433105
ae58d21b0db5,7,0,0,0,5,4,5,4,3,4,3,5,10,10,9,1,6,6,0,0,263961219762763118
7d9cf5e9ab13,7,2,0,0,7,7,7,6,6,7,6,7,10,8,8,1,7,7,0,0,263962693201364467
caf2a2a8004c,3,2,0,0,10,10,10,10,10,10,10,10,8,5,5,1,11,11,1,1,263969690416550445
bed96b6743fa,7,1,1,0,1,0,1,0,0,1,0,1,6,1,1,1,6,6,1,0,263972420542109399
ecaee3d1008f,7,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,4,4,0,0,263973835707930605
ae58d21b0db5,3,0,1,0,5,4,4,4,4,1,4,5,10,8,7,1,11,11,0,0,263977937458567921
ef34da8c2c0d,3,0,1,0,2,5,6,4,5,3,5,2,0,11,11,1,2,2,0,1,263982006210104087
ae58d21b0db5,7,2,0,0,3,3,3,2,2,4,2,3,2,10,10,1,4,3,1,0,263983100600002645
d2a09753fb88,3,0,1,0,6,6,8,6,7,1,6,6,11,11,11,1,7,7,0,0,263987578419723729
72e6d542f7e1,7,0,0,0,11,11,10,11,11,11,11,11,3,3,3,1,3,3,0,0,263991333915676577
1404ea258012,3,0,0,0,11,11,10,11,11,11,11,11,4,4,4,1,9,9,0,0,263998904704026055
df7628a2379b,7,2,0,0,1,1,3,1,2,1,2,1,6,9,10,1,6,6,0,0,264012714754978759
7b281033e46b,3,0,0,0,9,9,9,9,8,10,9,9,9,4,4,1,7,7,0,0,264016385864792148
ef34da8c2c0d,3,1,0,0,5,6,6,4,5,3,5,5,0,10,9,1,2,2,0,0,264025075022981995
56c9efc58838,7,0,0,0,8,8,3,7,6,8,7,8,7,1,1,1,0,0,1,1,264028892260789211
1404ea258012,3,1,0,0,10,10,10,10,11,10,10,10,0,7,7,1,11,11,1,0,264029604769156168
ef34da8c2c0d,7,1,0,0,5,5,3,4,4,4,4,5,3,8,7,1,3,2,0,0,264038833448949542
5a95829744b6,3,2,1,0,6,6,7,6,6,3,6,6,3,10,10,1,6,6,1,0,264060250144945491
75ed4952b7fc,3,2,0,0,7,7,7,7,10,7,9,7,2,4,4,1,3,3,0,0,264063544852102823
043b694d9c5e,7,0,0,0,5,4,6,3,5,1,4,5,10,11,11,1,1,1,0,0,264066170044357103
56c9efc58838,3,0,1,0,9,9,9,8,8,9,8,9,9,3,3,1,6,6,0,1,264066183907585076
caf2a2a8004c,7,1,1,0,11,11,10,11,10,11,10,11,7,3,3,1,7,7,0,0,264070412489273323
88c5daebbe7a,3,1,0,0,6,6,5,5,5,6,5,6,1,7,7,1,8,8,0,0,264078863837402957
44451e6362f6,7,0,0,0,5,5,4,5,5,3,4,5,2,7,7,1,8,9,0,0,264082149329027796
117bd0e19e2a,3,2,0,0,5,5,6,4,5,3,5,5,11,11,10,1,6,5,1,0,264089321940898009
bed96b6743fa,3,0,1,0,2,2,1,2,1,4,1,2,4,2,2,1,3,2,0,0,264092806316594602
72e6d542f7e1,3,1,0,0,11,11,11,11,10,11,11,11,2,4,4,1,6,6,0,0,264096053009376990
54bdd761dc96,7,1,0,0,7,9,10,8,10,7,9,7,10,9,10,1,11,10,0,0,264097967507132810
88c5daebbe7a,7,2,0,0,4,5,5,5,4,6,5,4,0,8,8,1,0,0,0,1,264106190798598942
5f8b91f5d962,7,2,1,0,8,7,8,7,8,8,8,8,4,4,3,1,2,1,0,0,264146411921208591
df7628a2379b,7,1,0,0,1,1,2,1,2,1,2,1,0,7,8,1,2,2,1,0,264148642667127030
b64df5bf243d,7,0,0,0,1,1,1,1,1,2,1,1,6,1,1,1,0,0,0,1,264148871306907847
ae58d21b0db5,7,1,0,0,4,5,5,5,3,5,4,4,0,10,10,1,5,5,0,0,264150910247281023
7b281033e46b,3,0,0,0,9,9,9,9,9,10,9,9,4,4,4,1,7,7,0,0,264156273412562457
44c3d411b9d0,7,2,0,0,1,1,1,0,0,2,0,1,6,1,1,1,9,9,1,0,264166473327957760
ec691497ec28,3,0,0,0,8,8,6,8,7,9,8,8,7,2,2,1,7,7,0,0,264169983924691330
609de232a4d4,7,2,1,0,5,5,4,5,3,6,4,5,3,8,8,1,4,4,1,0,264170019701988191
043b694d9c5e,3,1,0,0,3,3,3,3,2,5,2,3,9,6,6,1,11,11,1,0,264175885411534189
caf2a2a8004c,3,1,0,0,11,10,10,10,10,10,10,11,9,4,4,1,1,0,1,0,264179280877143583
44451e6362f6,3,2,1,0,2,2,3,3,3,3,3,2,11,9,10,1,11,10,1,1,264182728055216346
ef34da8c2c0d,7,0,0,0,5,5,6,5,5,3,5,5,0,9,9,1,7,7,0,0,264183507091445887
caf2a2a8004c,7,0,1,0,11,10,10,11,10,11,10,11,5,4,4,1,9,9,0,0,264194871780946438
748d7819e37e,3,0,0,0,1,1,1,0,0,2,0,1,6,1,1,1,9,9,1,0,264198489498721724
1ef64aab5c17,7,2,0,0,7,7,2,8,10,5,8,7,5,1,1,1,0,0,1,0,264201405485611261
5f8b91f5d962,3,1,1,0,9,8,10,8,10,8,10,9,11,10,10,1,11,11,0,0,264209541590956163
117bd0e19e2a,3,0,0,0,3,4,4,3,5,2,5,3,3,9,9,1,8,8,1,0,264210111990058809
ecaee3d1008f,7,1,0,0,1,1,1,1,1,2,1,1,8,3,3,1,5,5,0,0,264215414514779538
4e9a08ea6a04,3,0,0,0,4,3,2,3,2,5,3,4,6,4,4,1,11,10,0,0,264218459590127100
72e6d542f7e1,7,2,0,0,11,11,11,11,11,11,11,11,3,4,4,1,7,7,0,0,264233521989001998
bed96b6743fa,7,1,0,0,3,2,2,2,2,4,2,3,9,4,4,1,3,3,0,0,264234159838134906
fd98e5d506f4,3,1,0,0,6,5,6,5,5,3,5,6,9,11,11,1,4,3,0,0,264242457873904200
54bdd761dc96,3,2,0,0,1,2,3,7,9,1,7,1,6,10,10,1,4,4,0,0,264249078007442441
e0b4f7b875db,7,0,0,0,1,0,1,1,2,1,2,1,6,1,1,1,7,7,0,0,264251953986027228
1404ea258012,3,1,0,0,11,11,11,11,11,11,11,11,2,5,5,1,6,6,0,0,264263030934052915
54bdd761dc96,7,2,0,0,7,7,8,7,8,1,7,7,10,6,6,1,9,10,0,0,264269815713725920
4e9a08ea6a04,3,2,0,0,3,3,3,3,3,2,3,3,10,11,11,1,0,0,0,0,264270892251149575
ec691497ec28,3,2,1,0,7,7,7,7,7,8,7,7,8,2,2,1,0,0,1,0,264272024683820244
7d9cf5e9ab13,7,1,0,0,6,6,7,6,5,7,6,6,9,9,9,1,4,3,1,0,264292295297063164
ec691497ec28,7,1,0,0,8,8,8,8,7,8,7,8,4,2,2,1,7,7,0,0,264294748060849982
25827051ce85,7,1,0,0,11,11,11,11,11,11,11,11,2,6,6,1,6,5,0,0,264330200535158835
df7628a2379b,3,2,1,0,3,2,3,1,2,1,2,3,11,7,5,1,2,2,1,0,264333837591360516
043b694d9c5e,7,2,0,0,3,3,2,3,2,5,2,3,0,7,7,1,11,10,0,0,264341386899032374
caf2a2a8004c,7,2,1,0,10,10,10,10,10,11,10,10,8,4,4,1,9,10,0,0,264350038707246210
748d7819e37e,7,2,0,0,1,1,1,1,1,2,1,1,6,1,1,1,5,5,0,0,264359454597827847
ae58d21b0db5,7,1,0,0,5,4,4,3,3,4,3,5,10,10,10,1,7,7,0,0,264362706416871263
1404ea258012,7,2,1,0,11,11,11,11,11,10,11,11,10,6,7,1,3,3,0,0,264364199773173225
5a95829744b6,7,2,0,0,7,7,7,7,7,5,7,7,11,8,8,1,5,5,0,0,264370510883843976
b64df5bf243d,3,1,1,0,1,1,1,0,0,2,0,1,6,1,1,1,9,9,1,0,264377244723439484
ef34da8c2c0d,7,0,0,0,2,3,4,3,5,3,5,2,1,11,11,1,6,6,1,1,264381938045170850
7b281033e46b,7,1,1,0,9,9,10,9,9,9,9,9,9,8,8,1,11,11,0,0,264383898067342319
56c9efc58838,7,2,1,0,7,7,7,7,7,8,7,7,3,3,2,1,11,11,1,0,264384866998621297
ae58d21b0db5,3,2,0,0,4,3,3,4,5,5,6,4,3,9,9,1,4,4,0,0,264421062822091621
6d697f14bc8e,7,0,0,0,10,10,9,10,8,10,9,10,2,4,4,1,5,5,0,0,264441253843858980
fd98e5d506f4,7,0,1,0,6,5,4,5,4,6,4,6,10,7,7,1,11,10,0,0,264442647317024980
609de232a4d4,3,1,0,0,3,5,4,5,4,6,4,3,0,8,9,1,9,9,1,1,264444232880084919
1ef64aab5c17,7,1,0,0,9,9,9,9,8,10,8,9,6,3,3,1,8,8,0,0,264445514875407412
609de232a4d4,3,2,0,0,4,5,4,5,4,6,4,4,0,10,10,1,11,10,1,0,264451640550805470
54bdd761dc96,7,1,0,0,8,8,9,7,9,4,7,8,8,7,7,1,11,10,0,0,264455096912833891
5a95829744b6,3,1,0,0,6,6,7,6,7,5,6,6,8,9,10,1,0,0,1,0,264463230382043563
56c9efc58838,3,2,0,0,7,7,8,7,9,7,9,7,7,4,4,1,9,9,1,0,264476560476633710
88c5daebbe7a,3,0,0,0,6,6,6,6,5,5,5,6,10,9,9,1,4,4,0,0,264478752563120613
6d697f14bc8e,3,1,1,0,9,9,9,9,10,9,9,9,2,5,5,1,9,9,0,1,264487417651555924
1404ea258012,3,1,1,0,10,10,10,10,11,10,10,10,8,6,7,1,0,0,1,0,264498285335467914
e0b4f7b875db,7,1,1,0,1,0,1,3,5,1,4,1,6,1,1,1,1,1,0,0,264518652084900961
caf2a2a8004c,3,1,0,0,11,11,11,11,10,11,11,11,9,5,5,1,6,6,0,0,264526448486952937
b7c0806de860,7,1,0,0,7,8,9,8,8,8,8,7,0,6,7,1,9,9,1,1,264545033196932347
d2a09753fb88,3,0,0,0,4,4,6,5,6,1,6,4,9,11,11,1,8,8,0,0,264554368917529759
75ed4952b7fc,3,0,0,0,7,7,7,8,10,7,9,7,9,4,4,1,4,4,0,0,264557597978185778
043b694d9c5e,3,1,0,0,3,3,3,3,2,5,2,3,9,8,8,1,1,1,0,0,264576706709452798
b64df5bf243d,7,2,0,0,1,1,1,1,1,2,1,1,6,1,1,1,7,7,0,0,264589062760807087
ecaee3d1008f,3,1,1,0,3,2,3,1,2,1,2,3,4,8,8,1,11,11,0,1,264603589727139143
5f8b91f5d962,7,1,0,0,8,7,6,8,9,8,9,8,5,2,2,1,2,2,0,0,264604447985613836
4e9a08ea6a04,3,1,0,0,5,4,4,4,4,5,4,5,8,9,9,1,6,6,0,0,264606544383023112
4e9a08ea6a04,3,0,0,0,4,4,3,4,2,5,3,4,10,8,8,1,5,5,0,0,264608249131762786
e0b4f7b875db,3,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,2,2,1,1,264608912675898874
fd98e5d506f4,7,0,0,0,3,3,4,4,5,3,5,3,3,9,9,1,8,8,0,0,264610280740592008
e0b4f7b875db,3,0,0,0,1,0,1,2,3,1,3,1,6,1,1,1,11,10,0,1,264634493529327244
1404ea258012,3,0,1,0,10,11,11,11,11,11,11,10,9,6,6,1,7,7,0,0,264636611764185741
44451e6362f6,7,1,0,0,5,4,6,4,4,3,4,5,11,11,11,1,6,6,0,0,264637164472643746
ae58d21b0db5,3,1,0,0,3,3,3,3,3,4,3,3,11,9,9,1,3,3,1,0,264647230229287118
4e9a08ea6a04,7,0,0,0,3,3,3,3,3,4,3,3,9,10,9,1,7,7,0,0,264664560239113802
b7c0806de860,3,1,1,0,8,8,9,9,9,9,9,8,3,6,6,1,1,0,0,0,264685318162566312
95b9d4fe1271,3,0,0,0,2,2,2,2,1,4,1,2,5,2,2,1,6,5,0,0,264690466102687241
56c9efc58838,3,0,0,0,8,8,7,8,8,8,8,8,3,2,2,1,3,3,0,0,264691608044293438
72e6d542f7e1,3,1,0,0,11,11,11,11,10,11,11,11,3,5,5,1,11,10,0,0,264698437393002896
5a95829744b6,7,1,1,0,7,7,7,7,7,7,7,7,9,6,6,1,3,3,0,0,264717069984384846
ae58d21b0db5,7,1,0,0,4,3,3,3,3,5,3,4,11,11,11,1,6,5,1,0,264718116150980527
724c5ce66e47,7,1,1,0,2,2,1,2,1,4,1,2,6,1,1,1,9,9,0,0,264719756890548085
1404ea258012,7,1,1,0,11,11,11,11,11,11,11,11,11,6,7,1,5,5,0,0,264730966059980604
89606b98d91b,7,2,0,0,10,10,10,10,9,10,10,10,11,4,4,1,8,8,0,0,264740660693092807
ae58d21b0db5,7,1,0,0,5,5,5,3,4,1,4,5,10,10,10,1,1,0,0,0,264754280328062791
75ed4952b7fc,7,1,0,0,6,6,3,6,4,7,6,6,3,2,2,1,7,7,1,0,264754557943629162
b64df5bf243d,7,2,0,0,2,1,1,1,1,3,1,2,7,1,1,1,2,2,0,0,264761758917292266
1ef64aab5c17,7,0,0,0,10,10,9,8,10,1,9,10,6,3,3,1,2,2,1,0,264762545995910462
5a95829744b6,3,0,0,0,6,7,6,7,6,7,6,6,2,8,8,1,11,11,0,0,264771091044012975
44451e6362f6,3,2,0,0,3,3,4,3,4,3,4,3,0,11,11,1,4,4,1,1,264778538815974799
44451e6362f6,3,1,0,0,5,4,4,4,3,3,3,5,11,10,10,1,6,6,1,0,264787201279873304
117bd0e19e2a,3,0,0,0,6,5,6,6,5,6,5,6,10,10,11,1,11,10,0,0,264787416992229255
b7c0806de860,3,2,0,0,9,8,9,8,8,8,8,9,9,7,7,1,5,4,1,0,264797143320624775
ef34da8c2c0d,7,0,0,0,5,5,6,6,6,5,5,5,1,11,11,1,4,4,0,0,264798986104878487
5a95829744b6,7,2,0,0,7,7,6,7,7,6,6,7,5,6,6,1,9,9,0,0,264803579204272376
5a95829744b6,3,1,1,0,7,6,8,6,7,5,6,7,9,11,11,1,7,7,1,0,264805204397338862
d2a09753fb88,3,0,0,0,1,3,6,4,5,1,4,1,0,11,11,1,6,6,0,0,264810608383166059
1404ea258012,3,0,1,0,11,11,10,11,11,11,11,11,2,4,4,1,1,1,0,0,264816953915920286
406ae854b991,7,0,1,0,1,0,1,0,0,1,0,1,6,1,1,1,4,4,1,0,264821103606275099
5a95829744b6,7,1,0,0,6,6,7,6,7,6,6,6,11,9,9,1,7,7,1,0,264821197940420959
72e6d542f7e1,7,1,0,0,11,10,11,10,10,10,10,11,8,5,5,1,0,0,1,0,264845815563107941
5f8b91f5d962,3,2,1,0,8,8,8,9,10,8,10,8,7,6,7,1,4,4,0,0,264855157575995402
ae58d21b0db5,7,0,0,0,5,4,4,4,3,4,3,5,10,8,8,1,2,2,0,0,264869654278710008
b64df5bf243d,7,1,0,0,1,1,1,1,0,2,0,1,6,1,1,1,6,6,0,0,264873220108812949
609de232a4d4,7,0,0,0,6,6,7,6,6,6,6,6,1,9,9,1,3,2,0,0,264880551974790271
117bd0e19e2a,3,1,0,0,5,5,5,5,4,5,4,5,1,8,8,1,9,9,0,0,264881368049102600
44451e6362f6,7,2,1,0,4,4,2,3,3,3,3,4,4,3,3,1,0,0,1,0,264883510198184629
fd98e5d506f4,7,0,1,0,6,5,7,5,6,3,6,6,4,11,11,1,3,3,0,0,264899643108606097
7b281033e46b,7,2,1,0,9,8,10,8,8,8,8,9,9,7,7,1,5,5,1,0,264900082091218663
4e9a08ea6a04,3,1,0,0,4,4,5,4,4,5,4,4,0,10,10,1,6,6,0,0,264903617383630229
88c5daebbe7a,3,1,0,0,5,5,4,5,5,5,5,5,4,8,8,1,6,6,1,0,264912399769639694
724c5ce66e47,7,1,0,0,2,2,1,1,2,1,1,2,4,1,1,1,5,5,0,0,264913609585719771
7d9cf5e9ab13,3,2,1,0,6,6,5,6,5,6,6,6,9,8,8,1,9,9,1,0,264924450026882801
117bd0e19e2a,7,2,0,0,4,4,6,5,6,4,6,4,11,10,10,1,5,5,0,0,264931645875910723
7d9cf5e9ab13,7,0,0,0,6,7,7,7,6,7,6,6,1,7,7,1,6,6,0,0,264940723699043263
44c3d411b9d0,3,1,0,0,1,1,2,1,2,1,2,1,6,4,4,1,2,2,0,0,264943860038862174
043b694d9c5e,3,2,1,0,3,3,3,2,2,4,2,3,1,9,9,1,7,7,1,1,264948125317384204
56c9efc58838,3,1,0,0,8,8,9,7,8,8,8,8,1,6,6,1,0,0,1,0,264954137932901887
7b281033e46b,7,2,0,0,8,9,9,8,8,8,8,8,1,6,6,1,9,9,1,0,264961124168608490
88c5daebbe7a,7,2,0,0,3,4,4,4,4,1,5,3,0,10,10,1,7,8,1,0,264962985082191912
043b694d9c5e,7,2,0,0,3,3,2,3,2,5,3,3,10,8,8,1,11,11,0,0,264966916918767917
44c3d411b9d0,7,0,0,0,3,3,1,3,0,6,2,3,6,1,1,1,5,5,0,0,264975515075292092
6d697f14bc8e,3,0,0,0,10,10,9,10,9,10,10,10,9,3,3,1,5,5,0,0,264981727041053600
fd98e5d506f4,7,0,0,0,3,3,4,4,4,4,4,3,0,10,10,1,11,11,0,0,264982940156283635
5a95829744b6,3,1,0,0,7,7,7,7,7,6,7,7,9,6,6,1,5,5,0,0,265006764179333811
ec691497ec28,3,2,0,0,8,8,7,8,7,9,8,8,9,3,3,1,7,7,0,0,265027478400941565
1404ea258012,3,1,0,0,11,10,11,10,11,10,10,11,10,8,8,1,11,10,1,0,265027772344586839
ecaee3d1008f,7,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,11,10,1,0,265036157585218639
1404ea258012,3,0,0,0,11,11,11,11,11,11,11,11,8,6,6,1,6,6,0,0,265036226288195875
88c5daebbe7a,7,0,1,0,6,5,6,6,5,6,6,6,9,8,8,1,5,5,0,0,265046262776043867
4e9a08ea6a04,3,1,0,0,4,4,3,3,3,4,2,4,11,9,8,1,0,0,1,0,265054148809209401
ecaee3d1008f,7,1,1,0,1,0,1,0,0,1,0,1,6,1,1,1,6,6,1,0,265054204133279214
5f8b91f5d962,3,2,1,0,9,8,10,8,9,7,9,9,11,8,7,1,0,0,0,0,265073119195226361
b64df5bf243d,7,0,1,0,1,1,1,1,0,2,0,1,6,1,1,1,5,5,0,0,265076217086589355
ec691497ec28,7,2,1,0,8,7,5,7,6,8,7,8,4,2,2,1,1,1,1,0,265083983951991135
b7c0806de860,7,2,0,0,9,9,9,8,9,7,8,9,9,7,7,1,0,0,1,0,265099958452153015
56c9efc58838,3,1,0,0,8,8,8,8,7,8,7,8,2,3,3,1,7,7,0,0,265112904413130464
b7c0806de860,7,2,1,0,10,10,9,9,9,9,9,10,8,5,5,1,0,0,0,0,265124091438929265
4e9a08ea6a04,3,0,1,0,4,3,3,3,2,4,2,4,10,11,10,1,5,5,1,0,265124624013131114
b64df5bf243d,7,1,0,0,1,1,1,0,0,2,0,1,4,1,1,1,9,9,1,0,265125909849477672
609de232a4d4,7,2,0,0,4,4,4,4,4,5,4,4,0,10,10,1,4,4,1,0,265136190012800888
25827051ce85,3,2,0,0,11,11,11,11,11,11,11,11,1,8,8,1,3,3,0,1,265136229683030117
fd98e5d506f4,7,0,1,0,3,4,3,3,3,5,3,3,1,6,7,1,9,9,1,0,265141351668886774
de2e1a39a06a,7,0,0,0,10,10,11,9,11,7,10,10,10,10,9,1,9,9,0,0,265142045939373391
b64df5bf243d,3,1,0,0,1,1,1,1,1,2,1,1,7,1,1,1,0,0,0,1,265142240396764465
6d697f14bc8e,3,1,0,0,10,10,9,10,9,10,10,10,2,5,5,1,8,8,0,0,265171360685160051
bed96b6743fa,7,0,0,0,1,1,1,0,1,1,1,1,4,1,1,1,5,4,0,0,265173920054738495
1404ea258012,3,1,0,0,11,11,11,11,11,11,11,11,9,5,5,1,2,2,0,0,265174866533749974
56c9efc58838,3,1,0,0,8,8,5,8,7,8,7,8,5,1,1,1,1,1,0,0,265179996414036644
7b281033e46b,7,1,0,0,8,8,8,9,9,8,9,8,10,4,3,1,0,0,0,1,265199052097561240
de2e1a39a06a,3,2,0,0,7,8,8,9,10,8,10,7,9,4,4,1,11,11,0,0,265234760086972796
5a95829744b6,3,1,0,0,7,7,6,7,6,7,6,7,8,6,6,1,9,9,0,0,265248168943987140
72e6d542f7e1,3,2,1,0,10,10,11,10,10,10,10,10,2,6,6,1,0,0,1,0,265250665007839217
ae58d21b0db5,7,0,0,0,5,4,4,4,3,4,3,5,11,10,11,1,7,7,0,0,265252349238068842
caf2a2a8004c,3,1,0,0,11,10,10,10,10,11,10,11,9,4,4,1,9,9,0,0,265272172324000916
ecaee3d1008f,7,2,0,0,2,1,2,1,1,1,1,2,4,2,2,1,1,1,0,0,265277364137771789
56c9efc58838,3,0,0,0,8,8,7,8,8,9,8,8,9,3,3,1,8,8,0,0,265279899071229568
406ae854b991,7,2,0,0,1,0,1,0,0,1,0,1,6,1,1,1,9,9,1,0,265280123187922036
de2e1a39a06a,3,1,0,0,7,7,7,7,7,7,7,7,3,3,3,1,3,2,0,0,265293393099627502
72e6d542f7e1,7,0,1,0,11,11,11,11,10,11,11,11,3,4,4,1,8,8,0,0,265306020188443022
7d9cf5e9ab13,7,2,0,0,5,6,5,6,5,6,6,5,10,7,7,1,11,10,1,1,265312285647404608
72e6d542f7e1,7,0,1,0,11,11,10,11,11,11,11,11,7,2,2,1,1,1,0,0,265318841162133606
d2a09753fb88,3,0,0,0,1,3,4,3,4,1,4,1,0,11,11,1,0,0,1,1,265327895068003854
406ae854b991,3,2,1,0,1,0,1,0,0,1,0,1,6,1,1,1,3,3,1,1,265332976876127663
95b9d4fe1271,3,1,0,0,2,2,2,2,1,4,2,2,3,3,3,1,4,3,0,0,265337970083077287
ecaee3d1008f,3,1,1,0,1,0,1,0,1,1,1,1,6,6,8,1,9,9,0,0,265346589781622225
e0b4f7b875db,7,0,0,0,6,6,4,5,5,1,4,6,6,10,7,1,8,8,0,0,265354975057605822
4e9a08ea6a04,7,2,0,0,5,4,4,4,3,5,3,5,11,9,9,1,1,1,0,0,265358840244798748
1ef64aab5c17,3,0,1,0,10,10,10,10,9,10,10,10,6,4,4,1,9,9,0,0,265373397321497256
117bd0e19e2a,3,2,1,0,5,6,7,6,6,2,6,5,0,7,7,1,3,3,0,0,265378239241186707
406ae854b991,3,0,1,0,1,0,1,0,1,1,1,1,6,1,1,1,8,8,0,1,265381880534082808
54bdd761dc96,3,0,1,0,8,8,8,8,7,8,7,8,7,4,4,1,5,5,0,0,265391974450040204
ae58d21b0db5,3,1,0,0,3,4,3,3,3,5,3,3,0,6,6,1,4,3,0,0,265395238709780767
caf2a2a8004c,7,1,0,0,10,10,10,10,10,11,10,10,3,5,5,1,11,10,1,0,265396079889829864
1404ea258012,7,1,1,0,10,10,11,10,11,10,10,10,9,7,7,1,11,10,1,0,265418048802783149
bed96b6743fa,7,0,0,0,1,0,1,0,0,1,0,1,6,1,1,1,5,5,0,0,265420631627528388
44451e6362f6,7,0,0,0,3,4,5,5,4,4,4,3,8,11,11,1,2,2,0,0,265436248801094005
95b9d4fe1271,3,1,0,0,3,2,2,3,3,5,4,3,3,1,1,1,1,1,0,0,265454827313665868
95b9d4fe1271,3,2,1,0,3,2,1,2,1,5,1,3,5,1,1,1,3,2,0,0,265458245383271900
748d7819e37e,7,0,0,0,2,1,1,1,1,2,1,2,7,1,1,1,11,10,0,0,265461204725899188
72e6d542f7e1,7,0,0,0,11,11,10,11,10,11,11,11,3,4,4,1,9,9,0,0,265473199789110867
b7c0806de860,7,2,0,0,8,8,9,9,9,8,8,8,9,7,7,1,11,11,0,0,265491982190698856
6d697f14bc8e,3,1,0,0,9,9,9,9,9,10,9,9,2,4,4,1,9,9,0,0,265497362327169332
7d9cf5e9ab13,3,0,1,0,6,6,5,6,6,7,6,6,7,7,8,1,7,7,0,0,265499225247156558
ec691497ec28,3,1,0,0,8,7,8,7,7,8,7,8,4,3,3,1,1,1,1,0,265502392041616307
7b281033e46b,7,0,0,0,9,10,10,9,9,10,9,9,2,4,4,1,5,5,0,0,265507213651907902
25827051ce85,7,2,0,0,11,11,11,11,11,11,11,11,9,7,7,1,3,3,0,0,265510594010795999
caf2a2a8004c,7,0,1,0,11,11,10,10,11,10,10,11,8,4,4,1,1,1,1,0,265510747598153663
ae58d21b0db5,7,1,1,0,5,4,4,4,3,4,3,5,11,9,8,1,3,3,0,0,265515538626064110
ae58d21b0db5,3,1,1,0,5,4,4,3,2,5,3,5,9,10,9,1,11,10,0,0,265522435794205550
